OBJECTID,pointid,grid_code,X,Y
579,987988,0.113138698,-73.85103045,40.90641479
580,987989,0.167582408,-73.85048772,40.90641479
581,987990,0.190172851,-73.849945,40.90641479
582,987991,0.017593928,-73.84940227,40.90641479
583,987992,0.108094551,-73.84885955,40.90641479
584,987993,0.060301509,-73.84831683,40.90641479
585,987994,-0.011327091,-73.8477741,40.90641479
586,989655,0.042935207,-73.91344375,40.90587206
587,989656,0.005873705,-73.91290103,40.90587206
588,989657,0.68369031,-73.9123583,40.90587206
589,989658,0.592772722,-73.91181558,40.90587206
590,989659,0.407407403,-73.91127286,40.90587206
591,989660,0.7546013,-73.91073013,40.90587206
592,989661,0.574423432,-73.91018741,40.90587206
593,989662,0.614068449,-73.90964468,40.90587206
594,989663,0.362886578,-73.90910196,40.90587206
595,989664,0.038258582,-73.90855923,40.90587206
596,989665,0.166259155,-73.90801651,40.90587206
597,989666,0.225653216,-73.90747378,40.90587206
598,989667,0.254980087,-73.90693106,40.90587206
599,989668,0.291428566,-73.90638834,40.90587206
600,989669,0.436069965,-73.90584561,40.90587206
601,989670,0.228318557,-73.90530289,40.90587206
602,989671,0.042505562,-73.90476016,40.90587206
603,989672,0.00895257,-73.90421744,40.90587206
604,989673,0.017230382,-73.90367471,40.90587206
605,989674,0.51592356,-73.90313199,40.90587206
606,989675,0.274131298,-73.90258927,40.90587206
607,989676,0.052264802,-73.90204654,40.90587206
608,989677,0.2284569,-73.90150382,40.90587206
609,989678,0.113144755,-73.90096109,40.90587206
610,989679,0.083518937,-73.90041837,40.90587206
611,989680,0.314647377,-73.89987564,40.90587206
612,989681,0.328631878,-73.89933292,40.90587206
613,989682,0.053396534,-73.89879019,40.90587206
614,989683,0.062865533,-73.89824747,40.90587206
615,989684,0.153446019,-73.89770475,40.90587206
616,989685,0.105508886,-73.89716202,40.90587206
617,989686,0.03060215,-73.8966193,40.90587206
618,989687,0.263157904,-73.89607657,40.90587206
619,989688,0.452797174,-73.89553385,40.90587206
620,989689,0.376128405,-73.89499112,40.90587206
621,989690,0.296210408,-73.8944484,40.90587206
622,989691,0.333333343,-73.89390567,40.90587206
623,989692,0.274438828,-73.89336295,40.90587206
624,989693,0.460258752,-73.89282023,40.90587206
625,989694,0.368650228,-73.8922775,40.90587206
626,989695,0.364980549,-73.89173478,40.90587206
627,989696,0.336052209,-73.89119205,40.90587206
628,989697,0.355450243,-73.89064933,40.90587206
629,989698,0.439842194,-73.8901066,40.90587206
630,989699,0.411078721,-73.88956388,40.90587206
631,989700,0.292123646,-73.88902116,40.90587206
632,989701,0.324438244,-73.88847843,40.90587206
633,989702,0.401793003,-73.88793571,40.90587206
634,989703,0.288697809,-73.88739298,40.90587206
635,989704,0.180132449,-73.88685026,40.90587206
636,989705,0.354545444,-73.88630753,40.90587206
637,989706,0.188864648,-73.88576481,40.90587206
638,989707,0.262589931,-73.88522208,40.90587206
639,989708,0.457259178,-73.88467936,40.90587206
640,989709,0.415602803,-73.88413664,40.90587206
641,989710,0.345417917,-73.88359391,40.90587206
642,989711,0.289215714,-73.88305119,40.90587206
643,989712,0.31064567,-73.88250846,40.90587206
644,989713,0.363446802,-73.88196574,40.90587206
645,989714,0.344765365,-73.88142301,40.90587206
646,989715,0.348171681,-73.88088029,40.90587206
647,989716,0.289866418,-73.88033756,40.90587206
648,989717,0.374220371,-73.87979484,40.90587206
649,989718,0.429274321,-73.87925212,40.90587206
650,989719,0.329604089,-73.87870939,40.90587206
651,989720,0.048188016,-73.87816667,40.90587206
652,989760,0.099999972,-73.85645769,40.90587206
653,989761,0.149570227,-73.85591497,40.90587206
654,989762,0.011392362,-73.85537224,40.90587206
655,989763,-0.005166029,-73.85482952,40.90587206
656,989764,1,-73.85428679,40.90587206
657,989765,0.185133234,-73.85374407,40.90587206
658,989766,0.19347322,-73.85320135,40.90587206
659,989767,0.121297576,-73.85265862,40.90587206
660,989768,0.101282045,-73.8521159,40.90587206
661,989769,0.177865624,-73.85157317,40.90587206
662,989770,0.160909817,-73.85103045,40.90587206
663,989771,0.073215939,-73.85048772,40.90587206
664,989772,0.351758778,-73.849945,40.90587206
665,989773,-0.036859758,-73.84940227,40.90587206
666,989774,0.069860302,-73.84885955,40.90587206
667,989775,0.025440305,-73.84831683,40.90587206
668,989776,0.11239861,-73.8477741,40.90587206
669,989777,0.065637067,-73.84723138,40.90587206
670,989778,0.029451139,-73.84668865,40.90587206
671,989779,0.164225087,-73.84614593,40.90587206
672,991447,0.04217295,-73.91344375,40.90532934
673,991448,0.713665962,-73.91290103,40.90532934
674,991449,0.33684212,-73.9123583,40.90532934
675,991450,0.500709236,-73.91181558,40.90532934
676,991451,0.406180978,-73.91127286,40.90532934
677,991452,0.310425133,-73.91073013,40.90532934
678,991453,0.482915729,-73.91018741,40.90532934
679,991454,0.48639822,-73.90964468,40.90532934
680,991455,0.365239292,-73.90910196,40.90532934
681,991456,0.484234214,-73.90855923,40.90532934
682,991457,0.343578488,-73.90801651,40.90532934
683,991458,0.574304879,-73.90747378,40.90532934
684,991459,0.11311309,-73.90693106,40.90532934
685,991460,0.074285731,-73.90638834,40.90532934
686,991461,0.382173389,-73.90584561,40.90532934
687,991462,-0.002183402,-73.90530289,40.90532934
688,991463,0.012382392,-73.90476016,40.90532934
689,991464,-0.019583857,-73.90421744,40.90532934
690,991465,0.106504641,-73.90367471,40.90532934
691,991466,0.428267777,-73.90313199,40.90532934
692,991467,0.014119056,-73.90258927,40.90532934
693,991468,0.149725273,-73.90204654,40.90532934
694,991469,0.122721747,-73.90150382,40.90532934
695,991470,0.006896534,-73.90096109,40.90532934
696,991471,0.047488887,-73.90041837,40.90532934
697,991472,0.015572116,-73.89987564,40.90532934
698,991473,0.205169663,-73.89933292,40.90532934
699,991474,0.230288818,-73.89879019,40.90532934
700,991475,0.107183576,-73.89824747,40.90532934
701,991476,0.077839568,-73.89770475,40.90532934
702,991477,0.151515111,-73.89716202,40.90532934
703,991478,-0.006838852,-73.8966193,40.90532934
704,991479,0.203389809,-73.89607657,40.90532934
705,991480,0.453608245,-73.89553385,40.90532934
706,991481,0.363859415,-73.89499112,40.90532934
707,991482,0.385608822,-73.8944484,40.90532934
708,991483,0.309899598,-73.89390567,40.90532934
709,991484,0.325812876,-73.89336295,40.90532934
710,991485,0.418360204,-73.89282023,40.90532934
711,991486,0.371794879,-73.8922775,40.90532934
712,991487,0.263772935,-73.89173478,40.90532934
713,991488,0.340782136,-73.89119205,40.90532934
714,991489,0.316118956,-73.89064933,40.90532934
715,991490,0.302575111,-73.8901066,40.90532934
716,991491,0.303689659,-73.88956388,40.90532934
717,991492,0.322862118,-73.88902116,40.90532934
718,991493,0.372384936,-73.88847843,40.90532934
719,991494,0.300089061,-73.88793571,40.90532934
720,991495,0.259259224,-73.88739298,40.90532934
721,991496,0.503184736,-73.88685026,40.90532934
722,991497,0.271523207,-73.88630753,40.90532934
723,991498,0.225676998,-73.88576481,40.90532934
724,991499,0.220732808,-73.88522208,40.90532934
725,991500,0.3995381,-73.88467936,40.90532934
726,991501,0.450941533,-73.88413664,40.90532934
727,991502,0.346241444,-73.88359391,40.90532934
728,991503,0.240875915,-73.88305119,40.90532934
729,991504,0.288796097,-73.88250846,40.90532934
730,991505,0.289166003,-73.88196574,40.90532934
731,991506,0.481865317,-73.88142301,40.90532934
732,991507,0.263094544,-73.88088029,40.90532934
733,991508,0.284098476,-73.88033756,40.90532934
734,991509,0.209302321,-73.87979484,40.90532934
735,991510,0.484293222,-73.87925212,40.90532934
736,991511,0.300175548,-73.87870939,40.90532934
737,991512,0.028213177,-73.87816667,40.90532934
738,991513,0.279927969,-73.87762394,40.90532934
739,991514,0.424672514,-73.87708122,40.90532934
740,991515,0.324041784,-73.87653849,40.90532934
741,991553,0.170805097,-73.85591497,40.90532934
742,991554,0.071170077,-73.85537224,40.90532934
743,991555,0.015116795,-73.85482952,40.90532934
744,991556,0.231780827,-73.85428679,40.90532934
745,991557,0.123595506,-73.85374407,40.90532934
746,991558,0.153259918,-73.85320135,40.90532934
747,991559,0.222756416,-73.85265862,40.90532934
748,991560,-0.006993014,-73.8521159,40.90532934
749,991561,0.158741757,-73.85157317,40.90532934
750,991562,-0.010988993,-73.85103045,40.90532934
751,991563,0.110176601,-73.85048772,40.90532934
752,991564,-0.0184152,-73.849945,40.90532934
753,991565,0.048408207,-73.84940227,40.90532934
754,991566,0.021475296,-73.84885955,40.90532934
755,991567,0.012575186,-73.84831683,40.90532934
756,991568,0.01317275,-73.8477741,40.90532934
757,991569,-0.007679184,-73.84723138,40.90532934
758,991570,0.2176871,-73.84668865,40.90532934
759,991571,0.250971228,-73.84614593,40.90532934
760,991572,0.113607958,-73.8456032,40.90532934
761,991573,0.153901234,-73.84506048,40.90532934
762,993237,0.090274312,-73.91344375,40.90478661
763,993238,0.396337867,-73.91290103,40.90478661
764,993239,0.427413881,-73.9123583,40.90478661
765,993240,0.341372907,-73.91181558,40.90478661
766,993241,0.546025038,-73.91127286,40.90478661
767,993242,0.423974246,-73.91073013,40.90478661
768,993243,0.393939406,-73.91018741,40.90478661
769,993244,0.67450273,-73.90964468,40.90478661
770,993245,0.570400834,-73.90910196,40.90478661
771,993246,0.162016615,-73.90855923,40.90478661
772,993247,0.014693163,-73.90801651,40.90478661
773,993248,0.246116102,-73.90747378,40.90478661
774,993249,0.062091488,-73.90693106,40.90478661
775,993250,0.04378283,-73.90638834,40.90478661
776,993251,0.051980205,-73.90584561,40.90478661
777,993252,0.221206591,-73.90530289,40.90478661
778,993253,0.04132231,-73.90476016,40.90478661
779,993254,0.196410745,-73.90421744,40.90478661
780,993255,0.269953072,-73.90367471,40.90478661
781,993256,0.163179904,-73.90313199,40.90478661
782,993257,0.082625501,-73.90258927,40.90478661
783,993258,0.116279066,-73.90204654,40.90478661
784,993259,0.07614781,-73.90150382,40.90478661
785,993260,0.040920697,-73.90096109,40.90478661
786,993261,0.058415271,-73.90041837,40.90478661
787,993262,0.059135024,-73.89987564,40.90478661
788,993263,0.159638569,-73.89933292,40.90478661
789,993264,0.281779647,-73.89879019,40.90478661
790,993265,0.155519739,-73.89824747,40.90478661
791,993266,0.074727938,-73.89770475,40.90478661
792,993267,0.015126056,-73.89716202,40.90478661
793,993268,0.063558005,-73.8966193,40.90478661
794,993269,0.126878157,-73.89607657,40.90478661
795,993270,0.473684192,-73.89553385,40.90478661
796,993271,0.427469134,-73.89499112,40.90478661
797,993272,0.37973702,-73.8944484,40.90478661
798,993273,0.439306349,-73.89390567,40.90478661
799,993274,0.323308259,-73.89336295,40.90478661
800,993275,0.254841238,-73.89282023,40.90478661
801,993276,0.386735588,-73.8922775,40.90478661
802,993277,0.346055984,-73.89173478,40.90478661
803,993278,0.326281518,-73.89119205,40.90478661
804,993279,0.336475044,-73.89064933,40.90478661
805,993280,0.309559971,-73.8901066,40.90478661
806,993281,0.357456148,-73.88956388,40.90478661
807,993282,0.411167532,-73.88902116,40.90478661
808,993283,0.284907162,-73.88847843,40.90478661
809,993284,0.47656253,-73.88793571,40.90478661
810,993285,0.163179949,-73.88739298,40.90478661
811,993286,0.61043483,-73.88685026,40.90478661
812,993287,0.306451619,-73.88630753,40.90478661
813,993288,0.2080089,-73.88576481,40.90478661
814,993289,0.282644629,-73.88522208,40.90478661
815,993290,0.372262836,-73.88467936,40.90478661
816,993291,0.539267004,-73.88413664,40.90478661
817,993292,0.331400931,-73.88359391,40.90478661
818,993293,0.27335164,-73.88305119,40.90478661
819,993294,0.354268879,-73.88250846,40.90478661
820,993295,0.300738007,-73.88196574,40.90478661
821,993296,0.329161495,-73.88142301,40.90478661
822,993297,0.368680656,-73.88088029,40.90478661
823,993298,0.29818958,-73.88033756,40.90478661
824,993299,0.374185145,-73.87979484,40.90478661
825,993300,0.368888915,-73.87925212,40.90478661
826,993301,0.384232402,-73.87870939,40.90478661
827,993302,0.022810197,-73.87816667,40.90478661
828,993303,0.256220579,-73.87762394,40.90478661
829,993304,0.40487802,-73.87708122,40.90478661
830,993305,0.434369028,-73.87653849,40.90478661
831,993306,0.496964455,-73.87599577,40.90478661
832,993307,0.386404306,-73.87545305,40.90478661
833,993308,0.196864098,-73.87491032,40.90478661
834,993309,0.453093797,-73.8743676,40.90478661
835,993341,0.012345659,-73.85700042,40.90478661
836,993342,0.446096689,-73.85645769,40.90478661
837,993343,0.181523457,-73.85591497,40.90478661
838,993344,-0.001682544,-73.85537224,40.90478661
839,993345,0.14845939,-73.85482952,40.90478661
840,993346,0.048501331,-73.85428679,40.90478661
841,993347,0.066831663,-73.85374407,40.90478661
842,993348,0.230479762,-73.85320135,40.90478661
843,993349,0.062748209,-73.85265862,40.90478661
844,993350,0.021451415,-73.8521159,40.90478661
845,993351,0.105263159,-73.85157317,40.90478661
846,993352,-0.002180554,-73.85103045,40.90478661
847,993353,0.23721385,-73.85048772,40.90478661
848,993354,0.055506628,-73.849945,40.90478661
849,993355,0.012750453,-73.84940227,40.90478661
850,993356,0.018545976,-73.84885955,40.90478661
851,993357,0.106383003,-73.84831683,40.90478661
852,993358,0.049056593,-73.8477741,40.90478661
853,993359,0.041931383,-73.84723138,40.90478661
854,993360,0.055424541,-73.84668865,40.90478661
855,993361,0.040594049,-73.84614593,40.90478661
856,993362,0.105063327,-73.8456032,40.90478661
857,993363,0.183234826,-73.84506048,40.90478661
858,995031,0.091811396,-73.91398648,40.90424389
859,995032,0.344461322,-73.91344375,40.90424389
860,995033,0.773654938,-73.91290103,40.90424389
861,995034,0.433186471,-73.9123583,40.90424389
862,995035,0.260683775,-73.91181558,40.90424389
863,995036,0.062330637,-73.91127286,40.90424389
864,995037,0.33586821,-73.91073013,40.90424389
865,995038,0.686440706,-73.91018741,40.90424389
866,995039,0.586618841,-73.90964468,40.90424389
867,995040,0.25287357,-73.90910196,40.90424389
868,995041,0.080808066,-73.90855923,40.90424389
869,995042,0.087248325,-73.90801651,40.90424389
870,995043,0.473837197,-73.90747378,40.90424389
871,995044,1,-73.90693106,40.90424389
872,995045,0.153583631,-73.90638834,40.90424389
873,995046,0.354564756,-73.90584561,40.90424389
874,995047,0.257561862,-73.90530289,40.90424389
875,995048,0.092331767,-73.90476016,40.90424389
876,995049,0.045053903,-73.90421744,40.90424389
877,995050,0.48671332,-73.90367471,40.90424389
878,995051,0.316901386,-73.90313199,40.90424389
879,995052,0.114551067,-73.90258927,40.90424389
880,995053,0.39637062,-73.90204654,40.90424389
881,995054,0.494565189,-73.90150382,40.90424389
882,995055,0.410948336,-73.90096109,40.90424389
883,995056,0.280297399,-73.90041837,40.90424389
884,995057,0.168599471,-73.89987564,40.90424389
885,995058,0.348733246,-73.89933292,40.90424389
886,995059,0.205417603,-73.89879019,40.90424389
887,995060,0.253246784,-73.89824747,40.90424389
888,995061,0.194690257,-73.89770475,40.90424389
889,995062,0.06946265,-73.89716202,40.90424389
890,995063,0.256745011,-73.8966193,40.90424389
891,995064,-0.002960337,-73.89607657,40.90424389
892,995065,0.529411793,-73.89553385,40.90424389
893,995066,0.351179063,-73.89499112,40.90424389
894,995067,0.094252884,-73.8944484,40.90424389
895,995068,0.591584206,-73.89390567,40.90424389
896,995069,0.349220902,-73.89336295,40.90424389
897,995070,0.28262493,-73.89282023,40.90424389
898,995071,0.353266835,-73.8922775,40.90424389
899,995072,0.300812989,-73.89173478,40.90424389
900,995073,0.413333327,-73.89119205,40.90424389
901,995074,0.337236553,-73.89064933,40.90424389
902,995075,0.264000028,-73.8901066,40.90424389
903,995076,0.25559321,-73.88956388,40.90424389
904,995077,0.231597826,-73.88902116,40.90424389
905,995078,0.275541812,-73.88847843,40.90424389
906,995079,0.345208824,-73.88793571,40.90424389
907,995080,0.223118275,-73.88739298,40.90424389
908,995081,0.412991166,-73.88685026,40.90424389
909,995082,0.283018887,-73.88630753,40.90424389
910,995083,0.282939613,-73.88576481,40.90424389
911,995084,0.323243231,-73.88522208,40.90424389
912,995085,0.425454557,-73.88467936,40.90424389
913,995086,0.563719809,-73.88413664,40.90424389
914,995087,0.35637477,-73.88359391,40.90424389
915,995088,0.358515561,-73.88305119,40.90424389
916,995089,0.258700669,-73.88250846,40.90424389
917,995090,0.289947063,-73.88196574,40.90424389
918,995091,0.373757422,-73.88142301,40.90424389
919,995092,0.38406831,-73.88088029,40.90424389
920,995093,0.303830922,-73.88033756,40.90424389
921,995094,0.496598631,-73.87979484,40.90424389
922,995095,0.384172618,-73.87925212,40.90424389
923,995096,0.292140871,-73.87870939,40.90424389
924,995097,-0.001649245,-73.87816667,40.90424389
925,995098,0.327146173,-73.87762394,40.90424389
926,995099,0.339149386,-73.87708122,40.90424389
927,995100,0.422313482,-73.87653849,40.90424389
928,995101,0.402234644,-73.87599577,40.90424389
929,995102,0.350877166,-73.87545305,40.90424389
930,995103,0.39421612,-73.87491032,40.90424389
931,995104,0.332555413,-73.8743676,40.90424389
932,995105,0.400894195,-73.87382487,40.90424389
933,995106,0.409566522,-73.87328215,40.90424389
934,995107,0.478684485,-73.87273942,40.90424389
935,995136,0.248107627,-73.85700042,40.90424389
936,995137,0.180364057,-73.85645769,40.90424389
937,995138,0.030201353,-73.85591497,40.90424389
938,995139,0.088657096,-73.85537224,40.90424389
939,995140,0.057761736,-73.85482952,40.90424389
940,995141,0.02499998,-73.85428679,40.90424389
941,995142,0.082517467,-73.85374407,40.90424389
942,995143,-0.024542598,-73.85320135,40.90424389
943,995144,0.063035816,-73.85265862,40.90424389
944,995145,0.006155953,-73.8521159,40.90424389
